Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,25752541.68,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,25760891.71,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,25769241.75,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,25777591.79,15/12/2406
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,25785941.82,13/10/2405
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,25794291.86,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,25802641.89,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,25810991.93,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,25819341.96,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,25827692,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,25836042.04,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,25844392.07,15/12/2407
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,25852742.11,13/10/2406
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,25861092.14,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,25869442.18,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,25877792.21,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,25886142.25,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,25894492.29,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,25902842.32,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,25911192.36,15/12/2408
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,25919542.39,13/10/2407
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,25927892.43,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,25936242.46,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,25944592.5,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,25952942.54,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,25961292.57,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,25969642.61,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,25977992.64,15/12/2409
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,25986342.68,13/10/2408
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,25994692.71,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,26003042.75,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,26011392.79,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,26019742.82,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,26028092.86,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,26036442.89,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,26044792.93,15/12/2410
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,26053142.96,13/10/2409
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,26061493,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,26069843.04,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,26078193.07,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,26086543.11,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,26094893.14,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,26103243.18,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,26111593.21,15/12/2411
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,26119943.25,13/10/2410
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,26128293.29,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,26136643.32,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,26144993.36,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,26153343.39,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,26161693.43,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,26170043.46,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,26178393.5,15/12/2412
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,26186743.54,13/10/2411
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,26195093.57,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,26203443.61,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,26211793.64,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,26220143.68,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,26228493.71,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,26236843.75,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,26245193.79,15/12/2413
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,26253543.82,13/10/2412
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,26261893.86,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,26270243.89,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,26278593.93,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,26286943.96,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,26295294,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,26303644.04,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,26311994.07,15/12/2414
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,26320344.11,13/10/2413
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,26328694.14,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,26337044.18,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,26345394.21,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,26353744.25,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,26362094.29,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,26370444.32,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,26378794.36,15/12/2415
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,26387144.39,13/10/2414
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,26395494.43,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,26403844.46,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,26412194.5,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,26420544.54,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,26428894.57,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,26437244.61,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,26445594.64,15/12/2416
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,26453944.68,13/10/2415
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,26462294.71,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,26470644.75,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,26478994.79,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,26487344.82,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,26495694.86,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,26504044.89,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,26512394.93,15/12/2417
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,26520744.96,13/10/2416
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,26529095,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,26537445.04,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,26545795.07,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,26554145.11,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,26562495.14,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,26570845.18,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,26579195.21,15/12/2418
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,26587545.25,13/10/2417
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,26595895.29,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,26604245.32,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,26612595.36,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,26620945.39,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,26629295.43,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,26637645.46,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,26645995.5,15/12/2419
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,26654345.54,13/10/2418
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,26662695.57,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,26671045.61,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,26679395.64,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,26687745.68,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,26696095.71,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,26704445.75,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,26712795.79,15/12/2420
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,26721145.82,13/10/2419
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,26729495.86,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,26737845.89,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,26746195.93,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,26754545.96,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,26762896,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,26771246.04,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,26779596.07,15/12/2421
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,26787946.11,13/10/2420
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,26796296.14,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,26804646.18,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,26812996.21,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,26821346.25,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,26829696.29,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,26838046.32,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,26846396.36,15/12/2422
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,26854746.39,13/10/2421
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,26863096.43,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,26871446.46,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,26879796.5,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,26888146.54,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,26896496.57,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,26904846.61,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,26913196.64,15/12/2423
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,26921546.68,13/10/2422
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,26929896.71,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,26938246.75,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,26946596.79,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,26954946.82,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,26963296.86,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,26971646.89,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,26979996.93,15/12/2424
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,26988346.96,13/10/2423
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,26996697,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,27005047.04,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,27013397.07,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,27021747.11,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,27030097.14,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,27038447.18,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,27046797.21,15/12/2425
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,27055147.25,13/10/2424
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,27063497.29,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,27071847.32,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,27080197.36,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,27088547.39,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,27096897.43,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,27105247.46,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,27113597.5,15/12/2426
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,27121947.54,13/10/2425
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,27130297.57,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,27138647.61,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,27146997.64,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,27155347.68,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,27163697.71,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,27172047.75,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,27180397.79,15/12/2427
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,27188747.82,13/10/2426
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,27197097.86,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,27205447.89,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,27213797.93,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,27222147.96,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,27230498,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,27238848.04,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,27247198.07,15/12/2428
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,27255548.11,13/10/2427
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,27263898.14,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,27272248.18,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,27280598.21,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,27288948.25,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,27297298.29,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,27305648.32,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,27313998.36,15/12/2429
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,27322348.39,13/10/2428
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,27330698.43,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,27339048.46,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,27347398.5,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,27355748.54,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,27364098.57,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,27372448.61,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,27380798.64,15/12/2430
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,27389148.68,13/10/2429
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,27397498.71,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,27405848.75,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,27414198.79,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,27422548.82,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,27430898.86,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,27439248.89,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,27447598.93,15/12/2431
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,27455948.96,13/10/2430
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,27464299,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,27472649.04,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,27480999.07,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,27489349.11,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,27497699.14,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,27506049.18,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,27514399.21,15/12/2432
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,27522749.25,13/10/2431
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,27531099.29,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,27539449.32,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,27547799.36,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,27556149.39,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,27564499.43,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,27572849.46,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,27581199.5,15/12/2433
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,27589549.54,13/10/2432
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,27597899.57,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,27606249.61,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,27614599.64,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,27622949.68,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,27631299.71,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,27639649.75,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,27647999.79,15/12/2434
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,27656349.82,13/10/2433
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,27664699.86,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,27673049.89,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,27681399.93,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,27689749.96,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,27698100,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,27706450.04,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,27714800.07,15/12/2435
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,27723150.11,13/10/2434
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,27731500.14,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,27739850.18,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,27748200.21,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,27756550.25,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,27764900.29,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,27773250.32,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,27781600.36,15/12/2436
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,27789950.39,13/10/2435
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,27798300.43,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,27806650.46,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,27815000.5,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,27823350.54,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,27831700.57,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,27840050.61,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,27848400.64,15/12/2437
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,27856750.68,13/10/2436
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,27865100.71,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,27873450.75,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,27881800.79,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,27890150.82,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,27898500.86,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,27906850.89,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,27915200.93,15/12/2438
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,27923550.96,13/10/2437
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,27931901,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,27940251.04,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,27948601.07,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,27956951.11,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,27965301.14,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,27973651.18,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,27982001.21,15/12/2439
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,27990351.25,13/10/2438
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,27998701.29,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,28007051.32,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,28015401.36,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,28023751.39,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,28032101.43,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,28040451.46,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,28048801.5,15/12/2440
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,28057151.54,13/10/2439
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,28065501.57,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,28073851.61,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,28082201.64,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,28090551.68,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,28098901.71,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,28107251.75,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,28115601.79,15/12/2441
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,28123951.82,13/10/2440
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,28132301.86,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,28140651.89,11/1/2020
